,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
13535,54,0.0,163671,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,65,United-States,>50K
6383,46,0.0,191978,0.0,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,50,United-States,>50K
28398,25,0.0,258276,0.0,10,Never-married,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
30056,18,0.0,174394,0.0,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
23852,29,0.0,270421,0.0,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
14595,42,0.0,112956,0.0,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
13091,17,0.0,47199,0.0,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,24,United-States,<=50K
14035,33,0.0,103596,0.0,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
13944,38,0.0,187411,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
4181,63,0.0,154526,0.0,10,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
19450,44,0.0,191712,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2415,55,United-States,>50K
11890,58,0.0,229498,0.0,10,Widowed,Sales,Not-in-family,White,Female,0,0,20,United-States,>50K
1361,52,0.0,146378,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
27415,21,0.0,209067,0.0,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
24556,41,0.0,149102,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
23862,32,0.0,244147,0.0,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,10,United-States,<=50K
23406,35,0.0,220595,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
10567,47,1.0,55377,0.0,13,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,40,United-States,>50K
1935,90,0.0,221832,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
24898,37,0.0,278632,0.0,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
20224,37,0.0,189878,0.0,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
17925,35,0.0,61343,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
28944,45,0.0,54190,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
11043,34,0.0,32528,0.0,11,Married-spouse-absent,Adm-clerical,Unmarried,White,Female,0,974,40,United-States,<=50K
26944,33,0.0,133876,0.0,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
3357,24,0.0,182812,0.0,10,Never-married,Adm-clerical,Own-child,White,Female,3325,0,52,Dominican-Republic,<=50K
26206,53,0.0,151411,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
19732,24,0.0,204935,0.0,14,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,56,United-States,<=50K
10295,17,0.0,228399,0.0,7,Never-married,Other-service,Own-child,White,Female,0,0,7,United-States,<=50K
30689,27,0.0,85918,0.0,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,68,United-States,<=50K
14228,57,0.0,34297,0.0,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
16482,42,0.0,443508,0.0,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
16649,39,0.0,132879,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,>50K
4098,19,0.0,430471,0.0,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
8442,47,0.0,168262,0.0,14,Separated,Exec-managerial,Not-in-family,White,Male,99999,0,50,United-States,>50K
2813,24,0.0,379066,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,2205,24,United-States,<=50K
6650,28,0.0,265628,0.0,11,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
30679,51,0.0,182944,0.0,9,Widowed,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K
17396,58,0.0,371064,0.0,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,<=50K
14683,50,1.0,96657,0.0,13,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
10483,53,0.0,102828,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,>50K
21361,41,0.0,174189,0.0,5,Separated,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
20940,25,0.0,469697,0.0,10,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
7375,39,0.0,116666,0.0,9,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Male,4650,0,48,United-States,<=50K
9595,58,0.0,239405,0.0,3,Divorced,Other-service,Other-relative,Black,Female,0,0,40,Haiti,<=50K
13236,57,0.0,169329,0.0,9,Married-civ-spouse,Tech-support,Husband,Black,Male,0,1887,40,Trinadad&Tobago,>50K
20132,48,1.0,215389,0.0,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K
2524,65,0.0,174056,0.0,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
4864,23,0.0,183327,0.0,9,Never-married,Craft-repair,Own-child,Black,Female,0,1594,20,United-States,<=50K
18814,43,0.0,193494,0.0,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
18374,39,0.0,179668,0.0,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,70,United-States,<=50K
26976,19,0.0,164585,0.0,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
5673,35,0.0,112271,0.0,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
27348,23,0.0,146499,0.0,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,48,United-States,<=50K
27186,20,0.0,386864,1.0,6,Never-married,Other-service,Other-relative,White,Male,0,0,35,Mexico,<=50K
19981,44,0.0,230592,0.0,13,Never-married,Tech-support,Not-in-family,White,Male,0,0,35,United-States,<=50K
7566,27,0.0,38353,0.0,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
27728,42,0.0,257328,0.0,9,Widowed,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
12099,38,0.0,269323,0.0,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
29863,33,0.0,347623,0.0,14,Never-married,Exec-managerial,Unmarried,White,Male,0,0,40,United-States,<=50K
21288,33,0.0,146440,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K
20633,25,0.0,323229,0.0,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
23570,47,0.0,228372,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K
15744,47,0.0,408788,0.0,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
18953,58,0.0,310014,0.0,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,United-States,<=50K
12132,72,0.0,496538,0.0,9,Widowed,Adm-clerical,Not-in-family,White,Female,6360,0,40,United-States,<=50K
29739,33,0.0,150657,0.0,13,Never-married,Prof-specialty,Other-relative,Black,Female,0,0,40,United-States,<=50K
21925,39,0.0,117166,1.0,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2635,0,40,United-States,<=50K
2296,22,0.0,199011,0.0,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,20,United-States,<=50K
1983,36,0.0,24106,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3103,0,40,United-States,>50K
3724,38,0.0,234901,0.0,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,60,United-States,>50K
13458,48,0.0,152953,0.0,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,32,Dominican-Republic,<=50K
11260,54,0.0,225599,0.0,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7298,0,40,India,>50K
2167,45,0.0,242391,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
20861,55,0.0,126117,0.0,9,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
23258,31,0.0,103435,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
16965,44,0.0,214242,0.0,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
4682,29,0.0,250967,0.0,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
5060,40,0.0,165309,0.0,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,<=50K
28834,29,0.0,207473,0.0,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,<=50K
32238,47,0.0,294913,0.0,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,40,United-States,>50K
20557,33,0.0,192002,0.0,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,60,Canada,>50K
5417,67,0.0,197816,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,1844,70,United-States,<=50K
2333,35,0.0,199288,0.0,7,Separated,Transport-moving,Not-in-family,White,Male,0,0,90,United-States,<=50K
5909,55,0.0,124975,0.0,9,Divorced,Craft-repair,Unmarried,White,Male,27828,0,55,United-States,>50K
15975,57,0.0,32365,0.0,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
21915,37,0.0,99374,1.0,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,<=50K
17065,22,0.0,270436,0.0,9,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
3438,53,0.0,154785,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
7943,19,0.0,281704,0.0,10,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
28200,44,0.0,178510,0.0,10,Never-married,Sales,Not-in-family,White,Male,0,2258,60,United-States,<=50K
14496,36,0.0,168826,1.0,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
25940,24,0.0,235071,0.0,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
22737,30,0.0,218551,0.0,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
1549,27,0.0,148069,1.0,6,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
25459,37,0.0,179671,0.0,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
18324,26,0.0,269060,0.0,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
13636,78,0.0,212660,0.0,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,10,United-States,<=50K
28592,24,0.0,35448,0.0,9,Separated,Other-service,Unmarried,White,Female,0,0,50,United-States,<=50K
11973,42,0.0,199095,0.0,11,Widowed,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
15642,36,0.0,184659,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
22566,45,0.0,185385,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
20485,43,0.0,81243,0.0,13,Divorced,Tech-support,Not-in-family,White,Male,0,1876,40,United-States,<=50K
31976,40,0.0,259307,0.0,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
3098,45,0.0,263982,0.0,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
12943,52,0.0,180062,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
15042,30,0.0,205407,0.0,9,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
25400,49,0.0,321851,0.0,12,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
7084,44,0.0,254146,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
22064,36,0.0,150057,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,<=50K
13155,17,0.0,108402,1.0,6,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
730,23,0.0,352139,0.0,10,Never-married,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
13136,41,0.0,173051,0.0,10,Divorced,Other-service,Unmarried,White,Female,0,0,45,United-States,<=50K
2842,33,0.0,79580,0.0,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
16306,27,0.0,169117,0.0,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,1887,40,United-States,>50K
3976,67,0.0,124470,0.0,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
10484,18,0.0,160984,0.0,7,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
15784,20,0.0,122166,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
1972,26,0.0,122999,0.0,14,Never-married,Prof-specialty,Not-in-family,White,Male,8614,0,40,United-States,>50K
3753,23,0.0,162593,0.0,13,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
25745,41,0.0,146659,0.0,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Honduras,<=50K
15918,54,0.0,227832,0.0,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
25496,67,0.0,160158,0.0,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,8,United-States,<=50K
31445,54,0.0,57101,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,<=50K
19925,33,0.0,272359,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,7298,0,80,United-States,>50K
25017,66,0.0,174788,0.0,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K
20680,58,0.0,186385,0.0,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,8,United-States,<=50K
13904,50,0.0,203098,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,<=50K
26426,37,0.0,105021,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
18309,27,0.0,160786,0.0,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,40,United-States,>50K
8405,28,0.0,499001,0.0,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,Mexico,<=50K
8685,33,0.0,171876,0.0,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
91,37,0.0,286730,0.0,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
14613,39,1.0,227597,0.0,9,Never-married,Armed-Forces,Not-in-family,White,Male,0,0,50,United-States,<=50K
31893,49,0.0,78859,0.0,14,Widowed,Prof-specialty,Unmarried,White,Female,0,323,20,United-States,<=50K
13028,56,0.0,98418,0.0,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,<=50K
7758,62,0.0,290754,1.0,6,Widowed,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
28451,34,0.0,107624,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
16715,41,0.0,183850,0.0,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
30671,57,0.0,353881,0.0,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
29648,45,0.0,112761,0.0,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
12750,29,0.0,138597,0.0,12,Never-married,Prof-specialty,Other-relative,Black,Female,0,0,40,United-States,<=50K
29627,36,0.0,34180,0.0,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,70,United-States,>50K
2695,47,0.0,155489,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,55,United-States,>50K
11121,43,0.0,185832,0.0,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,>50K
30312,42,0.0,364832,0.0,4,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
27799,32,0.0,114746,0.0,9,Separated,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,0,0,60,South,<=50K
3463,17,0.0,254859,0.0,7,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K
31181,29,0.0,82393,0.0,9,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Male,0,0,40,Germany,<=50K
4410,60,0.0,181953,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,28,United-States,<=50K
30505,23,0.0,227070,0.0,10,Never-married,Other-service,Unmarried,White,Female,0,0,48,El-Salvador,<=50K
13374,33,0.0,113326,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
722,29,0.0,271328,0.0,13,Never-married,Prof-specialty,Not-in-family,White,Male,4650,0,40,United-States,<=50K
26543,41,0.0,193882,0.0,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
2249,44,1.0,239539,0.0,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
25175,48,0.0,213140,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,<=50K
17158,20,0.0,352139,0.0,10,Divorced,Other-service,Own-child,White,Female,0,0,29,United-States,<=50K
11931,32,0.0,185027,0.0,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1887,40,Ireland,>50K
24597,46,0.0,121124,0.0,13,Married-civ-spouse,Protective-serv,Husband,White,Male,15024,0,40,United-States,>50K
31326,40,0.0,87771,0.0,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,1628,45,United-States,<=50K
2916,38,0.0,37028,0.0,10,Divorced,Sales,Unmarried,White,Female,0,0,38,United-States,<=50K
23087,53,0.0,124076,0.0,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,99999,0,37,United-States,>50K
2305,30,0.0,190385,0.0,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,>50K
15338,42,0.0,224203,0.0,10,Widowed,Sales,Unmarried,Black,Female,0,0,40,United-States,<=50K
9322,26,0.0,523067,0.0,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,3,El-Salvador,<=50K
3148,47,0.0,95680,0.0,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
7422,18,0.0,135924,0.0,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,United-States,<=50K
18549,31,0.0,145935,0.0,9,Never-married,Exec-managerial,Own-child,Black,Male,0,0,40,United-States,<=50K
12585,20,0.0,296618,0.0,9,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
702,21,0.0,163870,0.0,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
9865,44,0.0,68729,0.0,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,1902,40,United-States,>50K
5502,28,0.0,96337,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
1623,44,0.0,147206,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
19609,32,0.0,27882,0.0,10,Never-married,Machine-op-inspct,Other-relative,White,Female,0,2205,40,Holand-Netherlands,<=50K
8740,30,0.0,132601,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999,0,50,United-States,>50K
24568,56,0.0,34626,0.0,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,1980,40,United-States,<=50K
16313,28,0.0,124680,0.0,13,Never-married,Exec-managerial,Not-in-family,White,Female,6849,0,60,United-States,<=50K
15059,21,0.0,243368,0.0,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,Mexico,<=50K
5618,23,0.0,292023,0.0,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
17228,41,0.0,33068,0.0,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,1974,40,United-States,<=50K
30889,17,0.0,169155,0.0,8,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
23904,30,0.0,112358,0.0,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,>50K
30318,39,0.0,58343,0.0,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
26068,55,1.0,186791,0.0,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
6222,54,0.0,163815,0.0,14,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
25395,66,0.0,126511,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
10592,39,0.0,103710,0.0,9,Never-married,Sales,Unmarried,White,Female,0,0,60,United-States,<=50K
16868,53,0.0,178356,0.0,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,2407,0,99,United-States,<=50K
24775,45,0.0,328051,0.0,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K
31670,41,0.0,106900,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,60,United-States,>50K
27703,25,0.0,97789,0.0,13,Never-married,Sales,Own-child,White,Male,0,0,50,United-States,<=50K
16253,33,0.0,184306,0.0,9,Divorced,Handlers-cleaners,Unmarried,White,Male,0,0,30,United-States,<=50K
10427,37,0.0,114765,0.0,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
25927,25,0.0,255474,0.0,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
18024,22,0.0,233624,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
24455,26,0.0,196899,0.0,12,Separated,Craft-repair,Not-in-family,Other,Female,0,0,40,United-States,<=50K
10458,51,0.0,388496,0.0,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,8,Puerto-Rico,>50K
4647,33,0.0,343925,0.0,9,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,Jamaica,<=50K
22615,26,0.0,270151,0.0,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
3756,39,0.0,168894,0.0,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,<=50K
16408,21,0.0,337766,0.0,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K
8917,47,0.0,285200,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
14591,43,0.0,197397,0.0,10,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,6,Puerto-Rico,<=50K
31620,54,0.0,229272,0.0,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
8338,33,0.0,209101,0.0,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
30645,56,0.0,170070,0.0,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
20630,34,0.0,69251,0.0,10,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
7590,38,0.0,100295,0.0,4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,50,Canada,>50K
15900,22,1.0,274103,0.0,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,United-States,<=50K
12155,53,0.0,122109,0.0,9,Separated,Adm-clerical,Unmarried,White,Female,0,1876,38,United-States,<=50K
27584,27,0.0,202206,0.0,7,Separated,Farming-fishing,Other-relative,White,Male,0,0,40,Puerto-Rico,<=50K
12497,28,0.0,188278,0.0,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
27796,48,0.0,219021,0.0,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
13243,58,0.0,56392,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
11226,27,0.0,92431,0.0,10,Never-married,Protective-serv,Not-in-family,White,Male,0,2231,40,United-States,>50K
23422,51,0.0,162943,0.0,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
16924,34,0.0,198664,0.0,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,15024,0,70,South,>50K
9131,51,0.0,74160,0.0,14,Divorced,Prof-specialty,Unmarried,White,Male,0,0,60,United-States,>50K
27778,43,0.0,242804,0.0,9,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
3845,43,0.0,199806,0.0,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
15474,25,0.0,333677,0.0,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,36,United-States,<=50K
32400,53,0.0,186303,0.0,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,40,United-States,>50K
17930,53,0.0,227392,0.0,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,60,United-States,<=50K
12145,64,0.0,133166,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,5,United-States,<=50K
11339,19,0.0,459248,0.0,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
15551,43,0.0,456236,0.0,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
26237,52,0.0,273514,0.0,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
24993,49,0.0,189498,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
12171,20,0.0,203240,0.0,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,30,United-States,<=50K
24753,39,0.0,158956,0.0,10,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
13991,33,0.0,155781,0.0,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
22582,17,0.0,198146,0.0,7,Never-married,Sales,Own-child,White,Female,0,0,16,United-States,<=50K
744,17,0.0,316929,0.0,8,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
17310,32,0.0,398019,0.0,4,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,15,Mexico,<=50K
5335,49,0.0,204057,0.0,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
29005,38,0.0,143123,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
28028,30,0.0,241885,0.0,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
30547,18,0.0,137646,0.0,7,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
