,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
29611,0.6588434445992841,0.0,163814,1.0,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25291,-1.0894765495006993,0.0,188925,0.0,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
16669,0.6588434445992841,0.0,168232,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1887,45,United-States,>50K
27353,-0.6333930727789645,0.0,194827,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,<=50K
18512,-0.40535133441809706,0.0,174789,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
3329,1.5710103980427539,0.0,114032,0.0,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
6363,1.7230382236166655,0.0,176753,0.0,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,48,United-States,<=50K
22315,1.0389130085340632,0.0,152373,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
18474,-1.3935322006485225,0.0,129240,0.0,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
27104,-0.40535133441809706,0.0,190027,0.0,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,18,United-States,<=50K
24763,2.1791217003384005,0.0,335979,0.0,9,Widowed,Sales,Not-in-family,White,Female,991,0,18,United-States,<=50K
29728,-0.4813652472050529,0.0,79586,0.0,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,India,<=50K
30718,-0.17730959605722968,0.0,745768,0.0,10,Never-married,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,<=50K
31967,0.43080170623841674,0.0,147110,0.0,10,Divorced,Adm-clerical,Own-child,White,Male,14344,0,40,United-States,>50K
3735,-0.6333930727789645,0.0,125762,0.0,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,30,United-States,<=50K
14218,0.6588434445992841,0.0,343579,0.0,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Mexico,<=50K
10086,-0.32933742163114127,0.0,152493,0.0,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
9711,0.73485735738624,0.0,102938,0.0,13,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
32476,-0.2533235088441855,0.0,30673,0.0,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,84,United-States,<=50K
20591,-0.2533235088441855,0.0,361888,0.0,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
8377,0.35478779345146094,0.0,163847,0.0,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,>50K
30860,1.114926921321019,0.0,257940,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2829,0,40,United-States,<=50K
56,0.5828295318123283,0.0,216666,0.0,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
2812,0.12674605509059356,0.0,105936,0.0,9,Married-civ-spouse,Sales,Wife,White,Female,5013,0,20,United-States,<=50K
8278,-0.9374487239267877,0.0,84619,0.0,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
15299,-0.6333930727789645,0.0,173005,0.0,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,<=50K
6166,-1.0894765495006993,0.0,113466,0.0,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
30664,1.1909408341079748,0.0,77336,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
10858,-1.0134626367137436,0.0,158662,0.0,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,50,United-States,>50K
1190,0.9628990957471074,0.0,239155,0.0,11,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
31548,0.5828295318123283,0.0,164877,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
7481,3.395344304929693,0.0,195507,0.0,9,Widowed,Protective-serv,Not-in-family,White,Male,0,0,55,United-States,<=50K
10319,0.35478779345146094,0.0,209894,0.0,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
7927,-0.6333930727789645,0.0,172822,0.0,11,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
25790,-0.10129568327027387,0.0,259089,0.0,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
10871,0.73485735738624,0.0,219565,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
944,-1.3935322006485225,0.0,241752,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
5387,-1.0894765495006993,0.0,119704,0.0,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
23023,-1.0894765495006993,0.0,117779,0.0,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,10,Hungary,<=50K
17840,-0.40535133441809706,0.0,392812,0.0,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,>50K
31217,0.5828295318123283,0.0,165138,0.0,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
14862,-0.8614348111398319,0.0,210313,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Guatemala,<=50K
11253,-0.32933742163114127,0.0,110978,0.0,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
17565,0.5068156190253725,0.0,128736,1.0,6,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
30098,0.12674605509059356,0.0,63745,0.0,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
21672,1.2669547468949307,0.0,76860,0.0,9,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
17256,-0.9374487239267877,0.0,299810,0.0,9,Never-married,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
7996,0.12674605509059356,0.0,403550,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
20231,1.1909408341079748,0.0,222020,1.0,6,Divorced,Other-service,Not-in-family,White,Male,0,0,70,United-States,<=50K
11618,1.0389130085340632,0.0,82285,0.0,13,Married-spouse-absent,Other-service,Other-relative,Black,Female,0,0,40,Haiti,<=50K
19215,-1.4695461134354784,0.0,67929,0.0,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,<=50K
24369,0.9628990957471074,0.0,106819,0.0,4,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,19,United-States,<=50K
24885,-0.2533235088441855,0.0,32126,0.0,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
23886,-0.8614348111398319,0.0,295799,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24283,-1.4695461134354784,0.0,106306,0.0,10,Divorced,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
19309,-0.10129568327027387,0.0,200598,0.0,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1740,45,United-States,<=50K
28007,-1.1654904622876552,0.0,140462,0.0,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
32126,-1.1654904622876552,0.0,136075,0.0,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,32,United-States,<=50K
21403,-0.2533235088441855,0.0,187711,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
11475,-0.7854208983528761,0.0,283227,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,<=50K
2541,-0.32933742163114127,0.0,193036,0.0,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,>50K
8029,-0.7094069855659203,0.0,216481,0.0,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
9867,-0.10129568327027387,0.0,227545,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,>50K
17139,-0.40535133441809706,0.0,209317,0.0,5,Never-married,Other-service,Not-in-family,White,Male,0,0,45,El-Salvador,<=50K
3167,-0.02528177048331806,0.0,242720,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35,United-States,>50K
25247,-1.1654904622876552,0.0,33423,0.0,10,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
14261,-1.2415043750746109,0.0,264738,0.0,9,Never-married,Exec-managerial,Other-relative,White,Female,0,0,42,Germany,<=50K
11014,-0.4813652472050529,0.0,42596,0.0,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
16746,-1.1654904622876552,0.0,406641,0.0,10,Never-married,Handlers-cleaners,Other-relative,White,Female,0,0,18,United-States,<=50K
219,-1.0134626367137436,0.0,255004,1.0,6,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
10799,0.5068156190253725,0.0,215862,0.0,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,United-States,>50K
12737,0.8868851829601516,0.0,196975,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
11981,0.5828295318123283,0.0,167515,0.0,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
14149,-0.10129568327027387,0.0,126675,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22213,-0.40535133441809706,0.0,100154,1.0,6,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
31483,0.6588434445992841,0.0,33300,0.0,12,Never-married,Farming-fishing,Other-relative,White,Male,10520,0,45,United-States,>50K
14006,-1.3175182878615668,0.0,363192,0.0,11,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
752,1.494996485255798,0.0,87510,1.0,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
2837,2.331149525912312,0.0,69306,0.0,10,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,<=50K
17409,-0.17730959605722968,0.0,183902,0.0,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,4,United-States,>50K
17888,-0.4813652472050529,0.0,228265,0.0,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,30,United-States,<=50K
27361,-1.3935322006485225,0.0,293297,0.0,10,Never-married,Other-service,Own-child,White,Male,0,0,35,United-States,<=50K
22740,-1.0134626367137436,0.0,240081,0.0,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
28472,0.9628990957471074,0.0,467611,0.0,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K
7985,-0.40535133441809706,0.0,142675,0.0,13,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,30,United-States,<=50K
6091,1.2669547468949307,0.0,319733,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23956,1.5710103980427539,0.0,195835,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
25881,0.8868851829601516,0.0,140516,0.0,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
30445,-1.1654904622876552,0.0,236994,0.0,9,Never-married,Sales,Own-child,White,Male,0,0,60,United-States,<=50K
27106,-0.4813652472050529,0.0,117963,0.0,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
13895,-0.10129568327027387,0.0,204277,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1848,48,United-States,>50K
28848,-0.2533235088441855,0.0,289106,0.0,12,Separated,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
17921,-0.10129568327027387,0.0,151835,0.0,15,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
32184,0.5828295318123283,0.0,118419,0.0,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,38,United-States,<=50K
16284,0.9628990957471074,0.0,176240,0.0,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
7569,-1.4695461134354784,0.0,175652,0.0,7,Never-married,Other-service,Other-relative,White,Female,0,0,15,United-States,<=50K
27719,-1.62157393900939,0.0,112291,0.0,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,12,United-States,<=50K
13601,-1.0894765495006993,0.0,89154,0.0,5,Never-married,Other-service,Not-in-family,White,Male,0,0,40,El-Salvador,<=50K
25210,-0.7094069855659203,0.0,142555,0.0,14,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,42,United-States,<=50K
13277,-0.9374487239267877,0.0,288959,0.0,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,36,United-States,<=50K
25316,0.12674605509059356,0.0,321856,0.0,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,>50K
27049,-0.32933742163114127,0.0,140011,0.0,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
8767,-0.17730959605722968,0.0,118429,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
28738,1.0389130085340632,0.0,102828,0.0,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,40,United-States,>50K
28091,-0.32933742163114127,0.0,156890,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
15814,0.5068156190253725,0.0,183710,0.0,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,<=50K
9472,0.12674605509059356,0.0,266084,0.0,10,Divorced,Craft-repair,Other-relative,White,Male,0,0,50,United-States,<=50K
9084,1.3429686596818864,0.0,139616,0.0,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K
4561,-0.4813652472050529,0.0,49325,0.0,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
29914,-0.40535133441809706,0.0,547886,0.0,13,Separated,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,<=50K
12000,-0.10129568327027387,0.0,75050,0.0,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
20524,0.35478779345146094,1.0,263502,0.0,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
26110,0.9628990957471074,0.0,54342,0.0,15,Divorced,Prof-specialty,Not-in-family,White,Male,27828,0,60,United-States,>50K
10843,-0.8614348111398319,0.0,37088,0.0,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,30,United-States,<=50K
11026,-0.7854208983528761,0.0,37359,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
9642,1.7990521364036212,0.0,118696,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
1333,1.4189825724688423,0.0,265099,0.0,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
678,-0.5573791599920087,0.0,125457,0.0,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
9107,-0.10129568327027387,0.0,342768,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
15519,-1.0894765495006993,0.0,326587,0.0,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
12599,0.8108712701731958,0.0,176814,0.0,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,5178,0,40,United-States,>50K
13445,0.43080170623841674,0.0,138966,0.0,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,United-States,<=50K
5463,1.114926921321019,0.0,169182,1.0,6,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Female,0,0,40,Columbia,<=50K
28884,-1.1654904622876552,0.0,140915,0.0,10,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,0,0,25,Philippines,<=50K
1272,-0.7854208983528761,0.0,150296,0.0,12,Never-married,Other-service,Not-in-family,White,Female,0,0,80,United-States,<=50K
16870,1.114926921321019,0.0,288353,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
12105,-0.4813652472050529,0.0,86808,0.0,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
12110,0.73485735738624,0.0,199058,0.0,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
6341,-0.5573791599920087,0.0,269654,0.0,13,Never-married,Sales,Not-in-family,White,Male,0,0,48,United-States,<=50K
22995,1.5710103980427539,0.0,195820,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
15147,-0.6333930727789645,0.0,242122,0.0,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
12032,0.6588434445992841,0.0,102771,0.0,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Portugal,<=50K
8714,-0.7094069855659203,0.0,216479,0.0,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
8323,0.6588434445992841,0.0,197702,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
8426,-0.02528177048331806,0.0,173968,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
18616,-0.40535133441809706,0.0,213308,0.0,11,Separated,Adm-clerical,Own-child,Black,Female,0,0,50,United-States,<=50K
20607,-0.5573791599920087,0.0,172304,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
21349,-0.32933742163114127,0.0,146980,0.0,9,Married-spouse-absent,Other-service,Unmarried,White,Female,0,0,65,United-States,<=50K
31166,0.6588434445992841,0.0,101299,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
11392,0.27877388066450515,0.0,118652,0.0,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
28172,0.6588434445992841,0.0,97883,0.0,13,Widowed,Priv-house-serv,Unmarried,White,Female,25236,0,35,United-States,>50K
17344,-0.02528177048331806,0.0,231037,0.0,3,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Mexico,<=50K
18378,0.05073214230363774,0.0,216149,0.0,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,>50K
27754,0.20275996787754935,0.0,174540,0.0,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,4,United-States,<=50K
11603,-0.2533235088441855,0.0,108907,0.0,9,Separated,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
30007,-0.02528177048331806,0.0,462832,0.0,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,Trinadad&Tobago,<=50K
9463,-1.1654904622876552,0.0,298871,0.0,10,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
10002,1.1909408341079748,0.0,257337,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25700,-0.8614348111398319,0.0,194243,0.0,15,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
8995,-1.3935322006485225,0.0,390817,0.0,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,25,Mexico,<=50K
4469,-1.545560026222434,0.0,167147,0.0,8,Never-married,Sales,Own-child,White,Male,0,0,24,United-States,<=50K
26739,0.35478779345146094,0.0,147099,0.0,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,36,United-States,<=50K
30370,0.5828295318123283,0.0,285750,0.0,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,4064,0,55,United-States,<=50K
10707,-0.32933742163114127,0.0,426431,0.0,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
28681,1.1909408341079748,0.0,54377,0.0,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
21530,1.2669547468949307,0.0,463072,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
9654,0.6588434445992841,0.0,165822,0.0,10,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
26154,2.255135613125356,0.0,148874,0.0,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,44,United-States,<=50K
17336,1.2669547468949307,0.0,236520,0.0,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
7715,-1.0894765495006993,0.0,249351,0.0,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
28787,-1.545560026222434,0.0,135924,0.0,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
19021,-1.1654904622876552,0.0,352207,0.0,11,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
27329,-0.7094069855659203,0.0,162551,0.0,14,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,40,Hong,>50K
12199,-0.8614348111398319,0.0,183523,0.0,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
26664,-0.17730959605722968,0.0,94954,0.0,9,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K
32268,0.27877388066450515,0.0,204235,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
1563,0.9628990957471074,0.0,154342,0.0,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
22617,-1.3935322006485225,0.0,164775,0.0,3,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Guatemala,<=50K
13740,-1.545560026222434,0.0,318190,0.0,7,Never-married,Other-service,Own-child,White,Male,0,0,15,United-States,<=50K
13066,0.6588434445992841,1.0,211123,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
18758,-0.9374487239267877,0.0,201930,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
12386,-0.7854208983528761,0.0,356089,0.0,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,50,United-States,<=50K
2887,-1.4695461134354784,1.0,30559,0.0,9,Married-AF-spouse,Sales,Wife,White,Female,0,0,40,United-States,<=50K
21813,-1.545560026222434,0.0,188616,0.0,7,Never-married,Sales,Own-child,White,Male,0,0,15,United-States,<=50K
23743,-1.4695461134354784,0.0,268392,0.0,9,Never-married,Sales,Unmarried,Black,Female,0,0,30,United-States,<=50K
11225,-0.9374487239267877,0.0,158810,0.0,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,70,United-States,<=50K
16992,-1.4695461134354784,0.0,121074,0.0,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,99,United-States,<=50K
10983,-0.6333930727789645,0.0,292472,0.0,10,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,0,0,55,United-States,>50K
2490,-0.17730959605722968,0.0,104772,0.0,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,48,United-States,<=50K
8456,-0.9374487239267877,0.0,186151,0.0,9,Separated,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
5457,-0.32933742163114127,0.0,209808,0.0,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
827,0.05073214230363774,0.0,680390,0.0,9,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,24,United-States,<=50K
27408,-1.3935322006485225,0.0,180497,0.0,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
26082,0.35478779345146094,0.0,122749,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
12840,-0.8614348111398319,0.0,328981,0.0,9,Never-married,Machine-op-inspct,Unmarried,Black,Male,0,0,40,United-States,<=50K
19367,0.35478779345146094,0.0,188291,0.0,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,United-States,>50K
27677,-0.32933742163114127,0.0,203357,0.0,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
9960,-1.4695461134354784,0.0,228238,0.0,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,Mexico,<=50K
16887,1.875066049190577,0.0,122442,0.0,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21072,1.3429686596818864,1.0,61885,0.0,13,Never-married,Transport-moving,Not-in-family,Black,Male,0,2001,65,United-States,<=50K
14520,-1.545560026222434,0.0,79443,0.0,5,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,Mexico,<=50K
23363,-1.1654904622876552,0.0,218678,0.0,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
31287,0.5068156190253725,0.0,227791,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,1740,50,United-States,<=50K
24402,-0.6333930727789645,0.0,99502,0.0,11,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
133,-0.10129568327027387,0.0,254202,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
3499,-0.9374487239267877,0.0,139098,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States,<=50K
173,-0.8614348111398319,0.0,428030,0.0,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
18497,0.8868851829601516,0.0,132716,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,>50K
12771,-0.02528177048331806,0.0,126675,0.0,9,Divorced,Craft-repair,Not-in-family,White,Male,0,2205,40,United-States,<=50K
9750,-0.5573791599920087,0.0,193231,0.0,13,Never-married,Tech-support,Not-in-family,White,Male,3325,0,60,United-States,<=50K
32115,-0.7094069855659203,0.0,119359,0.0,9,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,0,10,China,>50K
1642,0.73485735738624,0.0,126754,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
15928,1.494996485255798,0.0,126104,0.0,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,1980,45,United-States,<=50K
8596,0.27877388066450515,0.0,211253,0.0,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
15546,0.8868851829601516,0.0,240374,0.0,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
4424,0.35478779345146094,0.0,336763,0.0,10,Divorced,Sales,Unmarried,White,Female,0,880,42,United-States,<=50K
23202,-0.4813652472050529,0.0,234755,0.0,9,Separated,Craft-repair,Unmarried,Black,Male,0,0,40,United-States,<=50K
4007,1.9510799619775328,0.0,102103,0.0,9,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,50,United-States,<=50K
1124,0.73485735738624,0.0,95244,0.0,10,Divorced,Other-service,Unmarried,Black,Female,0,0,35,United-States,<=50K
21241,0.12674605509059356,0.0,155106,0.0,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
28174,-0.32933742163114127,0.0,199539,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
