,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income-per-year
31462,0.26797220049542847,0.0,112607,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
13205,-0.6462990363268548,0.0,131584,0.0,11,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States,<=50K
12085,-1.1034346547379965,0.0,177287,0.0,8,Never-married,Other-service,Own-child,White,Female,0,0,38,United-States,<=50K
17083,-1.1034346547379965,0.0,218215,0.0,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
5006,-1.484381003413948,0.0,283033,0.0,7,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
8449,2.0965146741399954,0.0,101607,0.0,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,<=50K
3893,0.8774863583769508,1.0,176969,0.0,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,1590,40,United-States,<=50K
10661,1.5631897859936632,0.0,122283,0.0,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,40,India,>50K
5327,1.0298648978473313,0.0,145548,0.0,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
15724,0.4965400097009993,0.0,178922,0.0,9,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
4468,-1.1034346547379965,0.0,275421,0.0,11,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
6634,-1.1034346547379965,0.0,258120,0.0,13,Never-married,Sales,Not-in-family,White,Male,0,0,55,Jamaica,<=50K
30393,0.03940439128985766,0.0,48915,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
685,-0.3415419573860937,0.0,136721,0.0,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
5033,0.26797220049542847,0.0,123838,0.0,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,50,United-States,>50K
20339,-0.9510561152676159,0.0,157617,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Poland,<=50K
4843,-0.1129741481805229,1.0,289653,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19449,-0.1129741481805229,0.0,225504,0.0,14,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
8082,-1.484381003413948,0.0,136866,0.0,9,Never-married,Craft-repair,Own-child,White,Male,0,0,45,United-States,<=50K
12463,-0.3415419573860937,0.0,201122,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
4037,-0.7986775757972354,0.0,312588,1.0,6,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
4245,-0.8748668455324257,1.0,469705,0.0,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,1980,40,United-States,<=50K
10322,-0.2653526876509035,0.0,52187,0.0,10,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
22157,-0.7986775757972354,0.0,27044,0.0,12,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,43,United-States,<=50K
18344,-0.9510561152676159,0.0,463194,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
22036,0.26797220049542847,0.0,190403,0.0,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,60,Canada,<=50K
13129,0.8012970886417604,0.0,200949,1.0,6,Never-married,Other-service,Unmarried,White,Female,0,0,38,Peru,<=50K
9814,0.4965400097009993,0.0,188950,0.0,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
2193,-0.6462990363268548,0.0,488720,0.0,5,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
14225,0.26797220049542847,0.0,115085,0.0,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,<=50K
16954,0.26797220049542847,0.0,99554,0.0,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
14512,0.8774863583769508,0.0,192203,0.0,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
14868,-1.484381003413948,0.0,184737,0.0,9,Never-married,Other-service,Own-child,White,Female,0,1721,40,United-States,<=50K
1149,0.8774863583769508,0.0,293196,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,United-States,>50K
25202,1.0298648978473313,0.0,374883,0.0,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
23621,1.1822434373177118,0.0,280292,0.0,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,32,United-States,<=50K
19623,0.34416147023061877,0.0,124436,0.0,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
8582,-1.255813194208377,0.0,138768,0.0,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
261,0.4965400097009993,0.0,98092,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
1672,0.953675628112141,0.0,120914,0.0,4,Married-civ-spouse,Craft-repair,Husband,White,Male,2961,0,40,United-States,<=50K
501,1.791757595199234,0.0,114060,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
3433,-0.1129741481805229,0.0,112554,0.0,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
1012,0.8774863583769508,0.0,767403,0.0,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,United-States,>50K
5511,0.7251078189065702,0.0,94461,0.0,9,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,16,United-States,<=50K
1932,-0.7986775757972354,0.0,162551,0.0,4,Married-civ-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Female,0,0,48,China,<=50K
25298,0.19178293076023822,0.0,97277,0.0,11,Divorced,Other-service,Unmarried,White,Female,0,0,10,United-States,<=50K
32163,-0.18916341791571317,0.0,135874,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
7328,0.4965400097009993,0.0,112929,0.0,4,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,35,United-States,<=50K
883,-0.03678487844533262,0.0,95336,0.0,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
8792,1.4108112465232827,0.0,200453,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,40,United-States,>50K
5505,-0.7224883060620452,0.0,632593,0.0,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
8170,-0.5701097665916646,0.0,48189,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
2151,-0.6462990363268548,0.0,19302,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,<=50K
28389,-0.5701097665916646,0.0,206297,0.0,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
29228,0.8774863583769508,0.0,213296,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,>50K
17419,-0.7224883060620452,0.0,178564,0.0,13,Never-married,Prof-specialty,Other-relative,White,Male,0,0,40,United-States,<=50K
8974,-0.6462990363268548,0.0,226943,0.0,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
27443,-1.484381003413948,0.0,292590,0.0,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
21347,-0.6462990363268548,0.0,196385,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,35,United-States,>50K
23847,2.0965146741399954,0.0,157942,0.0,9,Widowed,Transport-moving,Not-in-family,Black,Female,0,0,40,United-States,<=50K
17215,0.34416147023061877,0.0,206878,0.0,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,60,United-States,<=50K
27948,0.26797220049542847,0.0,383493,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
5697,0.953675628112141,0.0,300816,0.0,13,Never-married,Adm-clerical,Unmarried,White,Male,0,0,20,United-States,<=50K
4659,-0.03678487844533262,0.0,111499,0.0,10,Married-civ-spouse,Transport-moving,Husband,White,Male,7298,0,50,United-States,>50K
15054,-0.49392049685647427,0.0,163604,0.0,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,20,United-States,<=50K
22994,0.19178293076023822,0.0,294270,0.0,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,35,United-States,<=50K
23861,-0.49392049685647427,0.0,231263,0.0,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
28927,0.34416147023061877,0.0,355728,0.0,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
15728,-0.8748668455324257,0.0,617860,0.0,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
22476,1.4108112465232827,0.0,121111,0.0,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
16749,-1.0272453850028063,0.0,180212,0.0,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
24531,0.5727292794361896,0.0,551962,0.0,9,Separated,Handlers-cleaners,Unmarried,White,Female,0,0,50,Peru,<=50K
22922,1.6393790557288535,0.0,198815,0.0,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,20,Mexico,<=50K
17040,0.5727292794361896,0.0,173243,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
5269,1.5631897859936632,0.0,43221,0.0,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
27304,0.8012970886417604,0.0,199378,0.0,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,22,United-States,<=50K
19562,1.258432707052902,0.0,205422,1.0,6,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,<=50K
15349,0.5727292794361896,1.0,341762,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688,0,45,United-States,>50K
32500,-0.3415419573860937,0.0,60567,0.0,7,Divorced,Transport-moving,Unmarried,White,Male,0,880,60,United-States,<=50K
11522,-0.417731227121284,0.0,252168,0.0,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,40,United-States,<=50K
5943,-0.3415419573860937,0.0,204461,0.0,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
10702,-1.255813194208377,0.0,215546,0.0,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,55,United-States,<=50K
8850,-0.417731227121284,0.0,296453,0.0,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,15,United-States,<=50K
6934,1.3346219767880925,0.0,290641,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
14598,0.4203507399658091,0.0,77313,0.0,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
13457,2.0965146741399954,0.0,220543,0.0,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
30554,-1.255813194208377,0.0,50058,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
24761,1.1822434373177118,0.0,220055,0.0,13,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
11695,-0.7986775757972354,1.0,526528,0.0,10,Never-married,Adm-clerical,Unmarried,Black,Female,3887,0,40,United-States,<=50K
15764,-0.417731227121284,0.0,132705,0.0,5,Separated,Adm-clerical,Not-in-family,White,Male,0,0,48,United-States,<=50K
12424,-0.49392049685647427,0.0,390997,0.0,2,Never-married,Farming-fishing,Not-in-family,Other,Male,0,0,50,Mexico,<=50K
20513,0.953675628112141,0.0,285747,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,United-States,>50K
7490,0.19178293076023822,0.0,204046,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
27203,0.8012970886417604,0.0,124604,0.0,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,32,United-States,<=50K
21603,-0.5701097665916646,0.0,150324,0.0,7,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
30327,-1.3320024639435672,0.0,191497,0.0,10,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
2642,-0.8748668455324257,0.0,243871,0.0,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,45,United-States,<=50K
11153,-0.7224883060620452,0.0,53181,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
17264,-0.03678487844533262,0.0,43712,0.0,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,45,United-States,>50K
13833,-0.8748668455324257,0.0,189974,0.0,10,Divorced,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
11563,-1.1796239244731868,0.0,188950,0.0,11,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
10783,-1.484381003413948,0.0,105289,1.0,6,Never-married,Other-service,Other-relative,Black,Female,0,0,20,United-States,<=50K
20796,-0.6462990363268548,0.0,302438,0.0,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
480,-0.417731227121284,0.0,111746,0.0,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Portugal,<=50K
25401,0.7251078189065702,0.0,108557,0.0,10,Divorced,Sales,Not-in-family,White,Female,3325,0,60,United-States,<=50K
16290,-1.3320024639435672,0.0,57916,0.0,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
28761,-0.49392049685647427,0.0,131588,0.0,10,Never-married,Tech-support,Unmarried,Black,Female,0,0,20,United-States,<=50K
909,1.1060541675825215,0.0,68898,0.0,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
22689,-0.9510561152676159,0.0,212748,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
28959,-0.417731227121284,0.0,69727,0.0,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Mexico,<=50K
22029,-1.1796239244731868,0.0,139012,0.0,11,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,40,South,<=50K
31873,-0.7986775757972354,0.0,95566,0.0,2,Married-spouse-absent,Other-service,Own-child,Other,Female,0,0,35,Dominican-Republic,<=50K
8061,-0.417731227121284,0.0,155198,0.0,5,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K
9025,-0.8748668455324257,0.0,161683,0.0,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,42,United-States,<=50K
12180,-0.9510561152676159,0.0,174921,0.0,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
5004,-0.18916341791571317,0.0,62346,0.0,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
5211,0.6489185491713799,0.0,185385,1.0,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
1769,-0.9510561152676159,0.0,167350,0.0,10,Married-civ-spouse,Tech-support,Husband,White,Male,3103,0,40,United-States,>50K
13159,-0.2653526876509035,0.0,70447,0.0,10,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,4650,0,20,United-States,<=50K
8011,-1.484381003413948,0.0,318822,0.0,10,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
26726,1.487000516258473,0.0,234213,0.0,9,Divorced,Craft-repair,Not-in-family,White,Male,14344,0,48,United-States,>50K
32401,1.0298648978473313,0.0,143533,0.0,4,Never-married,Other-service,Other-relative,Black,Female,0,0,40,United-States,<=50K
25787,-0.7986775757972354,0.0,251905,0.0,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,2339,40,Canada,<=50K
9551,-0.1129741481805229,0.0,277022,0.0,9,Never-married,Handlers-cleaners,Unmarried,White,Female,3887,0,40,Nicaragua,<=50K
10958,1.3346219767880925,1.0,196307,0.0,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
2365,0.6489185491713799,0.0,184945,0.0,10,Separated,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K
13372,-1.0272453850028063,0.0,255849,0.0,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
26061,-1.255813194208377,0.0,64520,0.0,8,Never-married,Transport-moving,Unmarried,White,Male,0,0,30,United-States,<=50K
18291,-0.3415419573860937,0.0,399386,0.0,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,53,United-States,<=50K
31088,-1.1796239244731868,0.0,133582,0.0,2,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,Mexico,<=50K
21107,-0.417731227121284,0.0,176185,0.0,8,Divorced,Craft-repair,Not-in-family,White,Male,0,2258,42,United-States,<=50K
2199,0.4203507399658091,0.0,373050,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
5498,0.34416147023061877,0.0,131435,0.0,13,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
20245,0.19178293076023822,0.0,214985,0.0,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
3907,-0.7986775757972354,0.0,247445,0.0,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
30931,1.4108112465232827,0.0,181031,0.0,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
574,-0.8748668455324257,0.0,158156,0.0,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,<=50K
31485,0.7251078189065702,0.0,46677,0.0,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,42,United-States,<=50K
9923,-1.255813194208377,0.0,99199,0.0,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,48,United-States,<=50K
22608,-0.3415419573860937,0.0,261799,0.0,11,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,45,United-States,>50K
2441,1.7155683254640437,0.0,355645,0.0,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,20,Trinadad&Tobago,<=50K
30810,-0.7986775757972354,0.0,131298,0.0,9,Never-married,Other-service,Not-in-family,White,Male,0,0,60,United-States,<=50K
30838,-0.5701097665916646,0.0,190228,0.0,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
30144,-1.5605702731491382,0.0,345285,0.0,7,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
3339,-0.5701097665916646,0.0,83446,0.0,9,Widowed,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
23520,-1.255813194208377,1.0,262819,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25963,1.7155683254640437,0.0,221884,0.0,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
29697,-0.7224883060620452,0.0,114158,0.0,13,Never-married,Exec-managerial,Own-child,White,Female,3325,0,10,United-States,<=50K
22505,0.8012970886417604,0.0,219021,0.0,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,48,United-States,>50K
18464,0.8774863583769508,0.0,271160,0.0,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
10726,0.8012970886417604,0.0,126268,0.0,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
28565,-1.1796239244731868,0.0,142766,0.0,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,20,United-States,<=50K
6052,-0.417731227121284,1.0,339388,0.0,12,Divorced,Other-service,Unmarried,White,Male,0,0,40,United-States,<=50K
4514,-0.1129741481805229,1.0,207887,0.0,13,Divorced,Exec-managerial,Other-relative,White,Female,0,0,50,United-States,<=50K
17318,0.8774863583769508,0.0,172175,0.0,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
12696,1.3346219767880925,0.0,115439,0.0,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
2923,0.26797220049542847,0.0,27821,0.0,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
2453,-1.1034346547379965,0.0,174391,0.0,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
24625,0.26797220049542847,0.0,190044,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
16509,0.11559366102504794,0.0,101272,0.0,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,<=50K
17431,-1.3320024639435672,0.0,99199,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
3720,0.5727292794361896,0.0,56841,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
6692,-1.484381003413948,0.0,120251,0.0,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,14,United-States,<=50K
8842,-0.7224883060620452,0.0,256671,0.0,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
20486,0.34416147023061877,0.0,195258,0.0,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
25268,-1.255813194208377,0.0,188274,0.0,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
32249,-0.2653526876509035,0.0,91839,0.0,13,Married-civ-spouse,Other-service,Husband,Amer-Indian-Eskimo,Male,7688,0,20,United-States,>50K
9305,-0.7986775757972354,0.0,162343,0.0,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Puerto-Rico,<=50K
15246,-0.8748668455324257,0.0,109611,0.0,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,37,Portugal,<=50K
11979,-0.3415419573860937,0.0,69251,0.0,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
20283,0.8012970886417604,0.0,423222,0.0,14,Married-civ-spouse,Sales,Husband,White,Male,99999,0,80,United-States,>50K
17712,0.03940439128985766,0.0,201410,0.0,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
26751,-0.5701097665916646,0.0,126950,0.0,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
21230,-1.5605702731491382,0.0,352640,0.0,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
1251,0.7251078189065702,0.0,397466,0.0,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,<=50K
21742,-0.417731227121284,0.0,162572,0.0,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,United-States,>50K
4874,0.8774863583769508,0.0,184424,0.0,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1902,38,United-States,>50K
21716,-0.9510561152676159,0.0,238367,0.0,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30891,-1.5605702731491382,0.0,110142,0.0,9,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
5173,-0.1129741481805229,0.0,305379,0.0,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
1240,-0.2653526876509035,0.0,33975,0.0,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
12846,0.5727292794361896,0.0,213611,0.0,4,Married-spouse-absent,Priv-house-serv,Unmarried,White,Female,0,1594,24,Guatemala,<=50K
5490,1.791757595199234,0.0,200577,0.0,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,>50K
24363,-0.7986775757972354,0.0,31493,0.0,13,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,>50K
6677,0.19178293076023822,0.0,128354,0.0,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,25,United-States,>50K
13111,0.8774863583769508,0.0,219420,0.0,16,Divorced,Sales,Not-in-family,White,Male,0,0,64,United-States,<=50K
22831,-0.417731227121284,0.0,520033,0.0,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
26130,1.1060541675825215,0.0,46704,0.0,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
26117,0.5727292794361896,0.0,63299,0.0,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
839,1.8679468649344244,0.0,86108,0.0,9,Widowed,Farming-fishing,Not-in-family,White,Male,0,0,6,United-States,<=50K
17722,-1.6367595428843285,0.0,140027,0.0,7,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
6947,-0.1129741481805229,0.0,27997,0.0,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
28211,-1.4081917336787577,0.0,333843,0.0,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
18976,-1.1034346547379965,0.0,90046,0.0,13,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
19843,0.11559366102504794,0.0,111829,0.0,14,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
13157,0.4203507399658091,0.0,42476,0.0,9,Never-married,Adm-clerical,Other-relative,White,Female,0,0,30,United-States,<=50K
11032,-0.417731227121284,0.0,348618,0.0,3,Married-spouse-absent,Transport-moving,Unmarried,Other,Male,0,0,20,El-Salvador,<=50K
28507,1.1822434373177118,0.0,185042,0.0,2,Separated,Priv-house-serv,Other-relative,White,Female,0,0,40,Mexico,<=50K
10312,0.7251078189065702,0.0,280422,0.0,10,Separated,Other-service,Not-in-family,White,Female,0,0,25,Peru,<=50K
17236,-1.1796239244731868,0.0,173851,0.0,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
13732,0.4203507399658091,0.0,277720,0.0,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
3364,-1.4081917336787577,0.0,185554,0.0,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,United-States,<=50K
21929,0.26797220049542847,0.0,144002,0.0,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
4866,-0.417731227121284,0.0,267859,0.0,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,El-Salvador,<=50K
18055,-0.7986775757972354,0.0,375313,0.0,9,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,50,United-States,<=50K
2009,-1.1796239244731868,0.0,54472,0.0,10,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
30720,1.0298648978473313,0.0,35576,0.0,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
20616,-0.7986775757972354,0.0,109001,0.0,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
1465,2.4012717530807564,1.0,163003,0.0,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
21971,-0.49392049685647427,0.0,317219,0.0,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1590,40,United-States,<=50K
4055,0.8774863583769508,0.0,156623,0.0,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7688,0,50,Philippines,>50K
27379,0.11559366102504794,0.0,279679,0.0,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K
